country,year,nitrous_oxide,government_expenditure_on_education,forest_area,agricultural_land,total_population,population_growth,renewable_energy_consumption,GDP,inflation,renewable_electricity
"Gambia, The",2011,,,,,,,,1409693594.05748,,
"Gambia, The",2010,,,,,,,,1543294945.45714,,
"Gambia, The",2009,,,,,,,,1450142497.46262,,
"Gambia, The",2008,,,,,,,,1561766955.73024,,
"Gambia, The",2007,,,,,,,,1279703029.87257,,
"Gambia, The",2006,,,,,,,,1054112487.74083,,
"Gambia, The",2005,,,,,,,,1027701055.56871,,
"Gambia, The",2004,,,,,,,,961900640.746364,,
"Gambia, The",2003,,,,,,,,487038679.355229,,
"Gambia, The",2002,,,,,,,,578235309.327198,,
"Gambia, The",2001,,,,,,,,687410630.457292,,
"Gambia, The",2000,,,,,,,,782913865.987568,,
"Gambia, The",1999,,,,,,,,814724055.898334,,
"Gambia, The",1998,,,,,,,,840285264.631545,,
"Gambia, The",1997,,,,,,,,803633368.735802,,
"Gambia, The",1996,,,,,,,,848239405.565637,,
"Gambia, The",1995,,,,,,,,785999879.720691,,
"Gambia, The",1994,,,,,,,,746493955.008434,,
"Gambia, The",1993,,,,,,,,755040935.022498,,
"Gambia, The",1992,,,,,,,,714254263.103249,,
"Gambia, The",1991,,,,,,,,690311093.172052,,
"Gambia, The",1990,,,,,,,,317083688.199874,,
Iraq,2020,,,,,,,,180924091442.953,,
Iraq,2019,,,,,,,,233636097800.338,,
Iraq,2018,,,,,,,,227367469034.031,,
Iraq,2017,,,,,,,,187217660050.676,,
Iraq,2016,,,,,,,,166602488747.885,,
Iraq,2015,,,,,,,,166774104911.48,,
Iraq,2014,,,,,,,,228415656174.957,,
Iraq,2013,,,,,,,,234637675128.645,,
Iraq,2012,,,,,,,,218002481737.691,,
Iraq,2011,,,,,,,,185749664444.444,,
Iraq,2010,,,,,,,,138516722649.573,,
Iraq,2009,,,,,,,,111657581662.35,,
Iraq,2008,,,,,,,,131614433712.245,,
Iraq,2007,,,,,,,,88837055195.2619,,
Iraq,2006,,,,,,,,65140147197.1215,,
Iraq,2005,,,,,,,,49954890353.2609,,
Iraq,2004,,,,,,,,36627901762.063,,
Iraq,2003,,,,,,,,21921569478.8163,,
Iraq,2002,,,,,,,,32928454672.4246,,
Iraq,2001,,,,,,,,36176430128.8057,,
Iraq,2000,,,,,,,,48364250943.9051,,
Iraq,1999,,,,,,,,36881601583.8194,,
Iraq,1998,,,,,,,,20617405044.2425,,
Iraq,1997,,,,,,,,20764857056.3795,,
Iraq,1996,,,,,,,,10433698621.3427,,
Iraq,1995,,,,,,,,12894029888.1122,,
Iraq,1994,,,,,,,,3991349282.75729,,
Iraq,1993,,,,,,,,1031944881.13189,,
Iraq,1992,,,,,,,,553671957.671958,,
Iraq,1991,,,,,,,,407796349.663785,,
Iraq,1990,,,,,,,,180408064516.129,,
Jamaica,2020,,,,,,,,13812421859.4026,,
Jamaica,2019,,,,,,,,15830766372.2651,,
Jamaica,2018,,,,,,,,15730791525.65,,
Jamaica,2017,,,,,,,,14808984880.5796,,
Jamaica,2016,,,,,,,,14077105502.9175,,
Jamaica,2015,,,,,,,,14188938780.5039,,
Jamaica,2014,,,,,,,,13899225339.6917,,
Jamaica,2013,,,,,,,,14264205123.6886,,
Jamaica,2012,,,,,,,,14807086490.8533,,
Jamaica,2011,,,,,,,,14444661488.1296,,
Jamaica,2010,,,,,,,,13220549858.2014,,
Jamaica,2009,,,,,,,,12120458140.9424,,
Jamaica,2008,,,,,,,,13709401443.5016,,
Jamaica,2007,,,,,,,,12799600075.0407,,
Jamaica,2006,,,,,,,,11930179173.4168,,
Jamaica,2005,,,,,,,,11243865787.8079,,
Jamaica,2004,,,,,,,,10174664853.9476,,
Jamaica,2003,,,,,,,,9430234851.61584,,
Jamaica,2002,,,,,,,,9719009561.76107,,
Jamaica,2001,,,,,,,,9194727831.07318,,
Jamaica,2000,,,,,,,,9005064474.93003,,
Jamaica,1999,,,,,,,,8887058073.23537,,
Jamaica,1998,,,,,,,,8787195622.43502,,
Jamaica,1997,,,,,,,,8400041802.63506,,
Jamaica,1996,,,,,,,,7393891854.4065,,
Jamaica,1995,,,,,,,,6577520705.21268,,
Jamaica,1994,,,,,,,,5452558892.09715,,
Jamaica,1993,,,,,,,,5440075675.74067,,
Jamaica,1992,,,,,,,,3535460089.80719,,
Jamaica,1991,,,,,,,,4106207649.05547,,
Jamaica,1990,,,,,,,,4592208086.69235,,
Marshall Islands,2020,,,,,,,,241722400.0,,
Marshall Islands,2019,,,,,,,,232092300.0,,
Marshall Islands,2018,,,,,,,,219330300.0,,
Marshall Islands,2017,,,,,,,,212701200.0,,
Marshall Islands,2016,,,,,,,,200716000.0,,
Marshall Islands,2015,,,,,,,,182997300.0,,
Marshall Islands,2014,,,,,,,,185172900.0,,
Marshall Islands,2013,,,,,,,,185468000.0,,
Marshall Islands,2012,,,,,,,,179855800.0,,
Marshall Islands,2011,,,,,,,,171567100.0,,
Marshall Islands,2010,,,,,,,,160318500.0,,
Marshall Islands,2009,,,,,,,,150624900.0,,
Marshall Islands,2008,,,,,,,,145969100.0,,
Marshall Islands,2007,,,,,,,,149870000.0,,
Marshall Islands,2006,,,,,,,,142745200.0,,
Marshall Islands,2005,,,,,,,,137666300.0,,
Marshall Islands,2004,,,,,,,,132934600.0,,
Marshall Islands,2003,,,,,,,,131398500.0,,
Marshall Islands,2002,,,,,,,,131738200.0,,
Marshall Islands,2001,,,,,,,,122824000.0,,
Marshall Islands,2000,,,,,,,,115347500.0,,
Marshall Islands,1999,,,,,,,,114326300.0,,
Marshall Islands,1998,,,,,,,,112279400.0,,
Marshall Islands,1997,,,,,,,,110705600.0,,
Marshall Islands,1996,,,,,,,,110858000.0,,
Marshall Islands,1995,,,,,,,,120230000.0,,
Marshall Islands,1994,,,,,,,,108071000.0,,
Marshall Islands,1993,,,,,,,,99461000.0,,
Marshall Islands,1992,,,,,,,,91063000.0,,
Marshall Islands,1991,,,,,,,,82507000.0,,
Marshall Islands,1990,,,,,,,,78476000.0,,
Mongolia,2020,,,,,,,,13312981427.4023,,
Mongolia,2019,,,,,,,,14206359016.4014,,
Mongolia,2018,,,,,,,,13178094719.8612,,
Mongolia,2017,,,,,,,,11480847740.0839,,
Mongolia,2016,,,,,,,,11181350649.2247,,
Mongolia,2015,,,,,,,,11619892592.6599,,
Mongolia,2014,,,,,,,,12226514666.0404,,
Mongolia,2013,,,,,,,,12582122604.1921,,
Mongolia,2012,,,,,,,,12292770631.1967,,
Mongolia,2011,,,,,,,,10409797375.1152,,
Mongolia,2010,,,,,,,,7189482000.66686,,
Mongolia,2009,,,,,,,,4583850367.88972,,
Mongolia,2008,,,,,,,,5623216609.65069,,
Mongolia,2007,,,,,,,,4234999702.69446,,
Mongolia,2006,,,,,,,,3414055662.58063,,
Mongolia,2005,,,,,,,,2523471601.80211,,
Mongolia,2004,,,,,,,,1992066808.09598,,
Mongolia,2003,,,,,,,,1595297355.78349,,
Mongolia,2002,,,,,,,,1396555719.97409,,
Mongolia,2001,,,,,,,,1267997934.3125,,
Mongolia,2000,,,,,,,,1136896123.61298,,
Mongolia,1999,,,,,,,,1057408588.68269,,
Mongolia,1998,,,,,,,,1124440204.40161,,
Mongolia,1997,,,,,,,,1180934202.83801,,
Mongolia,1996,,,,,,,,1345719472.35883,,
Mongolia,1995,,,,,,,,1452165005.2384,,
Mongolia,1994,,,,,,,,925817092.217484,,
Mongolia,1993,,,,,,,,768401634.154573,,
Mongolia,1992,,,,,,,,1317611863.84977,,
Mongolia,1991,,,,,,,,2379018326.31579,,
Mongolia,1990,,,,,,,,2560785660.0,,
Panama,2020,,,,,,,,57086836942.4052,,
Panama,2019,,,,,,,,69721787532.9789,,
Panama,2018,,,,,,,,67294169234.6291,,
Panama,2017,,,,,,,,62202700000.0,,
Panama,2016,,,,,,,,57907700000.0,,
Panama,2015,,,,,,,,54091800000.0,,
Panama,2014,,,,,,,,49921400000.0,,
Panama,2013,,,,,,,,45599900000.0,,
Panama,2012,,,,,,,,40429700000.0,,
Panama,2011,,,,,,,,34686224300.0,,
Panama,2010,,,,,,,,29440287600.0,,
Panama,2009,,,,,,,,27116635600.0,,
Panama,2008,,,,,,,,25155888600.0,,
Panama,2007,,,,,,,,21295984200.0,,
Panama,2006,,,,,,,,18141666300.0,,
Panama,2005,,,,,,,,16374393900.0,,
Panama,2004,,,,,,,,15013381700.0,,
Panama,2003,,,,,,,,13693981200.0,,
Panama,2002,,,,,,,,12994310400.0,,
Panama,2001,,,,,,,,12502013400.0,,
Panama,2000,,,,,,,,12304115000.0,,
Panama,1999,,,,,,,,12130252200.0,,
Panama,1998,,,,,,,,11575486400.0,,
Panama,1997,,,,,,,,10677286100.0,,
Panama,1996,,,,,,,,9870494000.0,,
Panama,1995,,,,,,,,9573813700.0,,
Panama,1994,,,,,,,,9365289800.0,,
Panama,1993,,,,,,,,8782585400.0,,
Panama,1992,,,,,,,,8042337700.0,,
Panama,1991,,,,,,,,7074675500.0,,
Panama,1990,,,,,,,,6433967000.0,,
Syrian Arab Republic,2020,,,,,,,,11159274040.2708,,
Syrian Arab Republic,2019,,,,,,,,22600896352.1266,,
Syrian Arab Republic,2018,,,,,,,,21496337967.8677,,
Syrian Arab Republic,2017,,,,,,,,16369724433.2751,,
Syrian Arab Republic,2016,,,,,,,,12598742886.9368,,
Syrian Arab Republic,2015,,,,,,,,16468399180.3822,,
Syrian Arab Republic,2014,,,,,,,,21502061462.2122,,
Syrian Arab Republic,2013,,,,,,,,21361254647.9904,,
Syrian Arab Republic,2012,,,,,,,,43190317724.7088,,
Syrian Arab Republic,2011,,,,,,,,67539427670.9958,,
Syrian Arab Republic,2010,,,,,,,,252518218262.806,,
Syrian Arab Republic,2009,,,,,,,,224561692650.334,,
Syrian Arab Republic,2008,,,,,,,,218089977728.285,,
Syrian Arab Republic,2007,,,,,,,,180030111358.575,,
Syrian Arab Republic,2006,,,,,,,,153799910913.14,,
Syrian Arab Republic,2005,,,,,,,,134203830734.967,,
Syrian Arab Republic,2004,,,,,,,,112863340757.238,,
Syrian Arab Republic,2003,,,,,,,,95693808463.2517,,
Syrian Arab Republic,2002,,,,,,,,90558485523.3853,,
Syrian Arab Republic,2001,,,,,,,,86771314031.1804,,
Syrian Arab Republic,2000,,,,,,,,80590022271.7149,,
Syrian Arab Republic,1999,,,,,,,,72970334075.7238,,
Syrian Arab Republic,1998,,,,,,,,70418173719.3764,,
Syrian Arab Republic,1997,,,,,,,,66420400890.8686,,
Syrian Arab Republic,1996,,,,,,,,61546280623.608,,
Syrian Arab Republic,1995,,,,,,,,50866369710.4677,,
Syrian Arab Republic,1994,,,,,,,,45086948775.0557,,
Syrian Arab Republic,1993,,,,,,,,36860133630.2895,,
Syrian Arab Republic,1992,,,,,,,,33107349665.9243,,
Syrian Arab Republic,1991,,,,,,,,27756258351.8931,,
Syrian Arab Republic,1990,,,,,,,,23904498886.4143,,
Aruba,2020,,,,,,,,,-5.58888895935915,
Aruba,2019,,,,,,,,,2.99671224813551,
Aruba,2018,,,,,,,,,0.65831761028133,
Aruba,2017,,,,,,,,,-1.75393532953404,
Aruba,2016,,,,,,,,,-1.38971311410744,
Aruba,2015,,,,,,,,,2.53159203921001,
Aruba,2014,,,,,,,,,2.33510856206473,
Aruba,2013,,,,,,,,,-1.9867549668874,
Aruba,2012,,,,,,,,,0.168847373421684,
Aruba,2011,,,,,,,,,4.01181416993168,
Aruba,2010,,,,,,,,,-1.21664207022754,
Aruba,2009,,,,,,,,,1.70383781144128,
Aruba,2008,,,,,,,,,4.26406334686595,
Aruba,2007,,,,,,,,,5.15793661182397,
Aruba,2006,,,,,,,,,3.48522647295395,
Aruba,2005,,,,,,,,,5.06249126984655,
Aruba,2004,,,,,,,,,2.81721365536811,
Aruba,2003,,,,,,,,,3.03079849433546,
Aruba,2002,,,,,,,,,4.4466037644241,
Aruba,2001,,,,,,,,,-2.82482461011597,
Aruba,2000,,,,,,,,,1.02758253884063,
Aruba,1999,,,,,,,,,2.19006066092493,
Aruba,1998,,,,,,,,,6.59295050184228,
Aruba,1997,,,,,,,,,3.70423775271973,
Aruba,1996,,,,,,,,,3.25948642303557,
Aruba,1995,,,,,,,,,3.37583749127457,
Aruba,1994,,,,,,,,,6.28797536126895,
Aruba,1993,,,,,,,,,5.30031405765243,
Aruba,1992,,,,,,,,,3.82233511678332,
Aruba,1991,,,,,,,,,5.61485981621823,
Aruba,1990,,,,,,,,,5.76986990463084,
American Samoa,2020,,,,,,,,,5.32929828061563,
American Samoa,2019,,,,,,,,,1.74828930007058,
American Samoa,2018,,,,,,,,,1.69536107125778,
American Samoa,2017,,,,,,,,,-1.94089005769675,
American Samoa,2016,,,,,,,,,1.40582171236608,
American Samoa,2015,,,,,,,,,1.4697327650683,
American Samoa,2014,,,,,,,,,-0.962160294226521,
American Samoa,2013,,,,,,,,,2.24358974358974,
American Samoa,2012,,,,,,,,,17.3684210526316,
American Samoa,2011,,,,,,,,,-0.52356020942409,
American Samoa,2010,,,,,,,,,-15.3648895532304,
American Samoa,2009,,,,,,,,,25.776397515528,
American Samoa,2008,,,,,,,,,11.0593351972663,
American Samoa,2007,,,,,,,,,3.16061220726536,
American Samoa,2006,,,,,,,,,2.81367521367521,
American Samoa,2005,,,,,,,,,-1.36558343263874,
American Samoa,2004,,,,,,,,,-3.25907462221531,
American Samoa,2003,,,,,,,,,1.36505293715847,
American Samoa,2002,,,,,,,,,,
American Samoa,2001,,,,,,,,,,
American Samoa,2000,,,,,,,,,,
American Samoa,1999,,,,,,,,,,
American Samoa,1998,,,,,,,,,,
American Samoa,1997,,,,,,,,,,
American Samoa,1996,,,,,,,,,,
American Samoa,1995,,,,,,,,,,
American Samoa,1994,,,,,,,,,,
American Samoa,1993,,,,,,,,,,
American Samoa,1992,,,,,,,,,,
American Samoa,1991,,,,,,,,,,
American Samoa,1990,,,,,,,,,,
Bosnia and Herzegovina,2020,,,,,,,,,0.0621425496305932,
Bosnia and Herzegovina,2019,,,,,,,,,2.47150468459363,
Bosnia and Herzegovina,2018,,,,,,,,,2.79162490401892,
Bosnia and Herzegovina,2017,,,,,,,,,1.77870702677497,
Bosnia and Herzegovina,2016,,,,,,,,,1.33330596746471,
Bosnia and Herzegovina,2015,,,,,,,,,1.36573070914964,
Bosnia and Herzegovina,2014,,,,,,,,,1.00033721930362,
Bosnia and Herzegovina,2013,,,,,,,,,-0.224122003175367,
Bosnia and Herzegovina,2012,,,,,,,,,0.795773347301477,
Bosnia and Herzegovina,2011,,,,,,,,,2.43252790824482,
Bosnia and Herzegovina,2010,,,,,,,,,1.40629396620604,
Bosnia and Herzegovina,2009,,,,,,,,,0.18546652937485,
Bosnia and Herzegovina,2008,,,,,,,,,7.33535128597794,
Bosnia and Herzegovina,2007,,,,,,,,,6.19756939107606,
Bosnia and Herzegovina,2006,,,,,,,,,7.80012735973601,
Bosnia and Herzegovina,2005,,,,,,,,,6.18901576798206,
Bosnia and Herzegovina,2004,,,,,,,,,2.16197157775764,
Bosnia and Herzegovina,2003,,,,,,,,,1.41086147967751,
Bosnia and Herzegovina,2002,,,,,,,,,5.00786637251515,
Bosnia and Herzegovina,2001,,,,,,,,,4.72611761621648,
Bosnia and Herzegovina,2000,,,,,,,,,21.836243008953,
Bosnia and Herzegovina,1999,,,,,,,,,8.35572908019428,
Bosnia and Herzegovina,1998,,,,,,,,,-1.58192536116569,
Bosnia and Herzegovina,1997,,,,,,,,,13.0114821806682,
Bosnia and Herzegovina,1996,,,,,,,,,-17.0567633722412,
Bosnia and Herzegovina,1995,,,,,,,,,8.84743319022225,
Bosnia and Herzegovina,1994,,,,,,,,,,
Bosnia and Herzegovina,1993,,,,,,,,,,
Bosnia and Herzegovina,1992,,,,,,,,,,
Bosnia and Herzegovina,1991,,,,,,,,,,
Bosnia and Herzegovina,1990,,,,,,,,,,
Central African Republic,2020,,,,,,,,,1.98216055627785,
Central African Republic,2019,,,,,,,,,2.32783705140642,
Central African Republic,2018,,,,,,,,,-1.22411715845705,
Central African Republic,2017,,,,,,,,,6.44370628779525,
Central African Republic,2016,,,,,,,,,2.98011408445534,
Central African Republic,2015,,,,,,,,,2.70826310785282,
Central African Republic,2014,,,,,,,,,11.8938033016777,
Central African Republic,2013,,,,,,,,,2.48748677760067,
Central African Republic,2012,,,,,,,,,6.18103617692616,
Central African Republic,2011,,,,,,,,,4.00911505710052,
Central African Republic,2010,,,,,,,,,4.21130931097511,
Central African Republic,2009,,,,,,,,,0.711628390754186,
Central African Republic,2008,,,,,,,,,7.07707072361423,
Central African Republic,2007,,,,,,,,,1.83823165042337,
Central African Republic,2006,,,,,,,,,3.33404593869069,
Central African Republic,2005,,,,,,,,,4.18843708159385,
Central African Republic,2004,,,,,,,,,-4.43978593836373,
Central African Republic,2003,,,,,,,,,1.33641863140784,
Central African Republic,2002,,,,,,,,,-2.37188170574854,
Central African Republic,2001,,,,,,,,,0.425938675009292,
Central African Republic,2000,,,,,,,,,8.5066010783456,
Central African Republic,1999,,,,,,,,,4.08471548975844,
Central African Republic,1998,,,,,,,,,-0.414154094982351,
Central African Republic,1997,,,,,,,,,0.823381000647387,
Central African Republic,1996,,,,,,,,,-3.54304573295389,
Central African Republic,1995,,,,,,,,,9.89797585830159,
Central African Republic,1994,,,,,,,,,24.4125696821529,
Central African Republic,1993,,,,,,,,,-3.43302031766279,
Central African Republic,1992,,,,,,,,,2.78264702243938,
Central African Republic,1991,,,,,,,,,-0.389815607540783,
Central African Republic,1990,,,,,,,,,1.83664510564687,
Ecuador,2020,,,,,,,,,-0.399099295795224,
Ecuador,2019,,,,,,,,,0.495450027557041,
Ecuador,2018,,,,,,,,,1.81887357109554,
Ecuador,2017,,,,,,,,,1.94639824444045,
Ecuador,2016,,,,,,,,,1.90164677546638,
Ecuador,2015,,,,,,,,,-2.49102075763332,
Ecuador,2014,,,,,,,,,3.03070306911397,
Ecuador,2013,,,,,,,,,3.09504901286289,
Ecuador,2012,,,,,,,,,4.98525306124122,
Ecuador,2011,,,,,,,,,5.66265674725217,
Ecuador,2010,,,,,,,,,7.46507996966288,
Ecuador,2009,,,,,,,,,0.655537559193846,
Ecuador,2008,,,,,,,,,13.8473188994265,
Ecuador,2007,,,,,,,,,6.65050227293493,
Ecuador,2006,,,,,,,,,8.00091082171883,
Ecuador,2005,,,,,,,,,7.73271101107305,
Ecuador,2004,,,,,,,,,4.26184570076396,
Ecuador,2003,,,,,,,,,10.5930870401158,
Ecuador,2002,,,,,,,,,12.0852744211313,
Ecuador,2001,,,,,,,,,28.4142784567463,
Ecuador,2000,,,,,,,,,-7.71406676367923,
Ecuador,1999,,,,,,,,,-26.2999928320854,
Ecuador,1998,,,,,,,,,-3.7826792354184,
Ecuador,1997,,,,,,,,,7.00617304202626,
Ecuador,1996,,,,,,,,,1.49015481451174,
Ecuador,1995,,,,,,,,,5.22255322839003,
Ecuador,1994,,,,,,,,,15.0087193477126,
Ecuador,1993,,,,,,,,,2.64177088971913,
Ecuador,1992,,,,,,,,,4.30322942836226,
Ecuador,1991,,,,,,,,,6.88932038287776,
Ecuador,1990,,,,,,,,,5.81362920255557,
"Gambia, The",2020,,,,,,,,,2.18875895856547,
"Gambia, The",2019,,,,,,,,,6.25220639943007,
"Gambia, The",2018,,,,,,,,,6.95176403794258,
"Gambia, The",2017,,,,,,,,,3.92171862000133,
"Gambia, The",2016,,,,,,,,,7.82062274860979,
"Gambia, The",2015,,,,,,,,,9.72036242675256,
"Gambia, The",2014,,,,,,,,,5.21172310682789,
"Gambia, The",2013,,,,,,,,,5.93313138058191,
"Gambia, The",2012,,,,,,,,,3.84516021372072,
"Gambia, The",2011,,,,,,,,,4.57212350369147,
"Gambia, The",2010,,,,,,,,,5.64433086097335,
"Gambia, The",2009,,,,,,,,,4.51330535299645,
"Gambia, The",2008,,,,,,,,,2.47584586803727,
"Gambia, The",2007,,,,,,,,,4.41482490193262,
"Gambia, The",2006,,,,,,,,,1.30320399765218,
"Gambia, The",2005,,,,,,,,,4.11380528257159,
"Gambia, The",2004,,,,,,,,,94.1901141376152,
"Gambia, The",2003,,,,,,,,,12.8939411821531,
"Gambia, The",2002,,,,,,,,,10.3913445898093,
"Gambia, The",2001,,,,,,,,,1.80543765163377,
"Gambia, The",2000,,,,,,,,,2.2169826127346,
"Gambia, The",1999,,,,,,,,,-2.43549436370589,
"Gambia, The",1998,,,,,,,,,5.41182120304006,
"Gambia, The",1997,,,,,,,,,-5.96911945125618,
"Gambia, The",1996,,,,,,,,,8.36856956528243,
"Gambia, The",1995,,,,,,,,,3.9632505001165,
"Gambia, The",1994,,,,,,,,,3.77739655145763,
"Gambia, The",1993,,,,,,,,,5.14232248435012,
"Gambia, The",1992,,,,,,,,,1.95003083677199,
"Gambia, The",1991,,,,,,,,,134.035872371748,
"Gambia, The",1990,,,,,,,,,11.9645333920464,
Iraq,2020,,,,,,,,,-11.220196181598,
Iraq,2019,,,,,,,,,-2.67444003580694,
Iraq,2018,,,,,,,,,18.2039920993937,
Iraq,2017,,,,,,,,,14.6503597888451,
Iraq,2016,,,,,,,,,-11.1041709203303,
Iraq,2015,,,,,,,,,-30.1996539393789,
Iraq,2014,,,,,,,,,-2.84317132634014,
Iraq,2013,,,,,,,,,-0.011597877780062,
Iraq,2012,,,,,,,,,2.66976938276827,
Iraq,2011,,,,,,,,,24.6894374235643,
Iraq,2010,,,,,,,,,16.5867407502258,
Iraq,2009,,,,,,,,,-19.521200513663,
Iraq,2008,,,,,,,,,30.17540867057,
Iraq,2007,,,,,,,,,14.4423764486694,
Iraq,2006,,,,,,,,,23.0447439728744,
Iraq,2005,,,,,,,,,35.8578508536369,
Iraq,2004,,,,,,,,,17.3122113353183,
Iraq,2003,,,,,,,,,13.858583412047,
Iraq,2002,,,,,,,,,8.16170061218413,
Iraq,2001,,,,,,,,,-19.1467310328732,
Iraq,2000,,,,,,,,,24.6124367447872,
Iraq,1999,,,,,,,,,71.1480449204339,
Iraq,1998,,,,,,,,,-15.8607655362647,
Iraq,1997,,,,,,,,,91.4987978379137,
Iraq,1996,,,,,,,,,-12.5441374513527,
Iraq,1995,,,,,,,,,295.367667143564,
Iraq,1994,,,,,,,,,396.438017396824,
Iraq,1993,,,,,,,,,114.467671710368,
Iraq,1992,,,,,,,,,104.500766711417,
Iraq,1991,,,,,,,,,111.126418151993,
Iraq,1990,,,,,,,,,73.6453910407236,
Jamaica,2020,,,,,,,,,3.44085524184395,
Jamaica,2019,,,,,,,,,3.18250309465809,
Jamaica,2018,,,,,,,,,4.99324114976486,
Jamaica,2017,,,,,,,,,6.54976684602491,
Jamaica,2016,,,,,,,,,4.66417119108644,
Jamaica,2015,,,,,,,,,6.65533865269208,
Jamaica,2014,,,,,,,,,6.93001524081384,
Jamaica,2013,,,,,,,,,8.41581565660749,
Jamaica,2012,,,,,,,,,6.57190361388207,
Jamaica,2011,,,,,,,,,5.79618847204975,
Jamaica,2010,,,,,,,,,9.81023516820396,
Jamaica,2009,,,,,,,,,11.6565049802064,
Jamaica,2008,,,,,,,,,13.54680952549,
Jamaica,2007,,,,,,,,,11.3208103797352,
Jamaica,2006,,,,,,,,,8.84819293265961,
Jamaica,2005,,,,,,,,,11.4687438682087,
Jamaica,2004,,,,,,,,,12.8585995341944,
Jamaica,2003,,,,,,,,,11.6240551108509,
Jamaica,2002,,,,,,,,,9.08384842898865,
Jamaica,2001,,,,,,,,,7.80736940095173,
Jamaica,2000,,,,,,,,,10.5870802513251,
Jamaica,1999,,,,,,,,,6.91606081241565,
Jamaica,1998,,,,,,,,,10.5750724482558,
Jamaica,1997,,,,,,,,,9.6086992002076,
Jamaica,1996,,,,,,,,,18.8721078285238,
Jamaica,1995,,,,,,,,,25.1868524028902,
Jamaica,1994,,,,,,,,,31.1072465288465,
Jamaica,1993,,,,,,,,,52.806399666526,
Jamaica,1992,,,,,,,,,60.0357338849959,
Jamaica,1991,,,,,,,,,43.8422876390486,
Jamaica,1990,,,,,,,,,25.1171058836009,
Marshall Islands,2020,,,,,,,,,6.10324803456439,
Marshall Islands,2019,,,,,,,,,-4.52961728218419,
Marshall Islands,2018,,,,,,,,,-1.03402593849137,
Marshall Islands,2017,,,,,,,,,2.47634941020654,
Marshall Islands,2016,,,,,,,,,7.51488991984968,
Marshall Islands,2015,,,,,,,,,-3.21807348699514,
Marshall Islands,2014,,,,,,,,,0.971699921832297,
Marshall Islands,2013,,,,,,,,,-0.53944557890371,
Marshall Islands,2012,,,,,,,,,6.20408351862245,
Marshall Islands,2011,,,,,,,,,7.34621800005372,
Marshall Islands,2010,,,,,,,,,0.96181928284571,
Marshall Islands,2009,,,,,,,,,-0.466596961025445,
Marshall Islands,2008,,,,,,,,,5.46115108692176,
Marshall Islands,2007,,,,,,,,,1.54678877496318,
Marshall Islands,2006,,,,,,,,,3.47974036020382,
Marshall Islands,2005,,,,,,,,,1.75529085464223,
Marshall Islands,2004,,,,,,,,,-0.15636648323337,
Marshall Islands,2003,,,,,,,,,1.38032026476927,
Marshall Islands,2002,,,,,,,,,3.38943582651694,
Marshall Islands,2001,,,,,,,,,-0.32236217000802,
Marshall Islands,2000,,,,,,,,,-0.45468946307534,
Marshall Islands,1999,,,,,,,,,3.11731097309666,
Marshall Islands,1998,,,,,,,,,2.2595163563773,
Marshall Islands,1997,,,,,,,,,6.74280831993595,
Marshall Islands,1996,,,,,,,,,2.79595283349954,
Marshall Islands,1995,,,,,,,,,2.80712662971206,
Marshall Islands,1994,,,,,,,,,2.62466197264889,
Marshall Islands,1993,,,,,,,,,3.03373287268573,
Marshall Islands,1992,,,,,,,,,3.01394875899499,
Marshall Islands,1991,,,,,,,,,5.04434681951436,
Marshall Islands,1990,,,,,,,,,4.98987695588573,
Mongolia,2020,,,,,,,,,3.70672176605325,
Mongolia,2019,,,,,,,,,9.97221325737392,
Mongolia,2018,,,,,,,,,7.96061586692352,
Mongolia,2017,,,,,,,,,10.8004464058994,
Mongolia,2016,,,,,,,,,2.99312676407123,
Mongolia,2015,,,,,,,,,0.609769216362665,
Mongolia,2014,,,,,,,,,7.44883659811595,
Mongolia,2013,,,,,,,,,2.90784833828044,
Mongolia,2012,,,,,,,,,12.7843788551954,
Mongolia,2011,,,,,,,,,15.1192654913522,
Mongolia,2010,,,,,,,,,39.1781879622217,
Mongolia,2009,,,,,,,,,1.82670368859839,
Mongolia,2008,,,,,,,,,21.4487537542602,
Mongolia,2007,,,,,,,,,11.6285676520512,
Mongolia,2006,,,,,,,,,21.9867715760112,
Mongolia,2005,,,,,,,,,20.0984387729962,
Mongolia,2004,,,,,,,,,16.6914730128959,
Mongolia,2003,,,,,,,,,10.2365745343768,
Mongolia,2002,,,,,,,,,6.3696873506597,
Mongolia,2001,,,,,,,,,10.448544658193,
Mongolia,2000,,,,,,,,,11.999691388142,
Mongolia,1999,,,,,,,,,10.8817569804571,
Mongolia,1998,,,,,,,,,-1.93179698964558,
Mongolia,1997,,,,,,,,,21.6721342337923,
Mongolia,1996,,,,,,,,,10.8075727045923,
Mongolia,1995,,,,,,,,,60.2724254276052,
Mongolia,1994,,,,,,,,,64.3193883238151,
Mongolia,1993,,,,,,,,,318.897225339498,
Mongolia,1992,,,,,,,,,173.690682516447,
Mongolia,1991,,,,,,,,,93.3199510815902,
Mongolia,1990,,,,,,,,,23.2429253085626,
Panama,2020,,,,,,,,,-0.550968754665462,
Panama,2019,,,,,,,,,0.315250904240145,
Panama,2018,,,,,,,,,4.33991218559902,
Panama,2017,,,,,,,,,1.72914754624023,
Panama,2016,,,,,,,,,2.00210874842162,
Panama,2015,,,,,,,,,2.47876891776404,
Panama,2014,,,,,,,,,4.19788931010825,
Panama,2013,,,,,,,,,5.5041704616421,
